gene_symbol	disease	phenocode	category	disease_system	immune_class	OR	FDR	PP_H4	pqtl_OR	pqtl_p	pqtl_PPH4	pqtl_concordant	two_population_validated	n_categories	druggability	fda_target	category_label	novelty_priority	s_causal	s_coloc	s_pleio	s_drug	s_cell	s_protein	s_repl	p_known	p_mhc
FES	Atrial fibrillation and flutter	I9_AF	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.878125773021931	0.0002195655257414	0.9908787169742403				False	False	5	0	0	NOVEL colocalized	3.7225658865723643	0.731687169598124	0.9908787169742403	1.5	0.0	0.5	0.0	0.0	0.0	0.0
ERBB3	Nasal polyp	J10_NASALPOLYP	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	0.5983683857070978	0.0002649380354095	0.0025121000984297	1.050658697320601	0.8492448639201386	0.009616548224427	False	False	7	2	0	novel nomination	3.7178832377838873	0.7153711376854576	0.0025121000984297	1.5	1.0	0.5	0.0	0.0	0.0	0.0
IFNGR2	Papulosquamous disorders	L12_PAPULOSQUAMOUS	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Interferon axis	0.9029541391783558	0.0381104904376669	0.9328563846108424				False	False	2	3	1	NOVEL colocalized	3.7166474770762887	0.2837910924654461	0.9328563846108424	0.5	1.5	0.5	0.0	0.0	0.0	0.0
CD226	Lesion of femoral nerve	G6_FEMLE	VI Diseases of the nervous system (G6_)	Neurological/Psychiatric	CD/Leukocyte surface	2.850418318137451	0.0280681121710536	0.9057857958650236				False	False	6	1	0	NOVEL colocalized	3.7161431551711637	0.31035735930614006	0.9057857958650236	1.5	0.5	0.5	0.0	0.0	0.0	0.0
PROCR	Gonarthrosis	M13_ARTHROSIS_KNEE	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	1.358129364446457	8.380772163162729e-07	1.0626592284079604e-17				False	False	2	3	1	novel nomination	3.7153431931533802	1.2153431931533802	1.0626592284079604e-17	0.5	1.5	0.5	0.0	0.0	0.0	0.0
IL4	Dermatitis due to ingested food	L12_FOODDERMAT	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	0.1861508644701283	8.71572065382334e-06	0.7033550996329025	0.9433663649313162	0.8946009691164558	0.033315998636943	False	False	5	3	1	recovered known axis	3.715294439174122	1.0119393395412195	0.7033550996329025	1.5	1.5	0.5	0.0	0.0	1.5	0.0
TLR4	Codeine or tramadol medication	RX_CODEINE_TRAMADOL	Drug purchase endpoints	Medication/Other	Immune-cell-enriched	0.9582091869994298	0.0375920686777888	0.928275375761086				False	False	2	3	1	NOVEL colocalized	3.7132561306735066	0.2849807549124207	0.928275375761086	0.5	1.5	0.5	0.0	0.0	0.0	0.0
FES	Other heart diseases	FG_OTHHEART	Cardiometabolic endpoints	Cardiovascular	Immune-cell-enriched	0.9054619389673416	0.0002501342138823	0.9919292351137344				False	False	5	0	0	NOVEL colocalized	3.7122946152130356	0.7203653800993012	0.9919292351137344	1.5	0.0	0.5	0.0	0.0	0.0	0.0
CD226	Autoimmune diseases excluding thyroid diseases	AUTOIMMUNE_NONTHYROID	Diseases marked as autimmune origin	Haematological/Immune	CD/Leukocyte surface	0.9305937417253324	0.038024230971941	0.9261404034392006				False	False	6	1	0	NOVEL colocalized	3.7101283155701688	0.2839879121309681	0.9261404034392006	1.5	0.5	0.5	0.0	0.0	0.0	0.0
EFNA1	Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified	I9_DISVEINLYMPH	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.5894835327425846	0.0002993819271604	0.0032953908832865				False	True	4	1	0	novel nomination	3.708050274949358	0.7047548840660715	0.0032953908832865	1.5	0.5	0.5	0.0	0.5	0.0	0.0
IL18R1	Dermatitis and eczema	L12_DERMATITISECZEMA	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	0.8832340656453791	9.456769189340488e-07	1.0703933849178371e-14	1.125874642496067	0.0	0.9641449305144628	False	False	3	1	0	novel nomination	3.7048514421254812	1.2048514421254706	1.0703933849178371e-14	1.0	0.5	0.5	0.5	0.0	0.0	0.0
PLAU	Migraine, single triptan purchase ok & required. ICD-code if available is included	MIGRAINE_TRIPTAN	Neurological endpoints	Neurological/Psychiatric	Immune-cell-enriched	1.137518473036521	0.0461052861435726	0.9314608598899372				False	False	4	1	0	NOVEL colocalized	3.6987107155435854	0.2672498556536481	0.9314608598899372	1.5	0.5	0.5	0.0	0.0	0.0	0.0
CD226	Disorders of the thyroid gland	E4_THYROID	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	CD/Leukocyte surface	0.9298500161996026	0.0281831266860999	0.8842861166060066				False	False	6	1	0	NOVEL colocalized	3.6942882820366267	0.31000216543062004	0.8842861166060066	1.5	0.5	0.5	0.0	0.0	0.0	0.0
FES	Gestational [pregnancy-induced] hypertension	O15_GESTAT_HYPERT	XV Pregnancy, childbirth and the puerperium (O15_)	Other	Immune-cell-enriched	0.82169739240397	0.000276521126642	0.9807263492911612				False	False	5	0	0	NOVEL colocalized	3.6923806857553987	0.7116543364642374	0.9807263492911612	1.5	0.0	0.5	0.0	0.0	0.0	0.0
IL18RAP	Otitis externa	H8_EXTOTITIS	VIII Diseases of the ear and mastoid process (H8_)	Other	Cytokine/Interleukin	0.9234973756353666	0.037664074788361	0.906742167115509				False	False	5	1	0	NOVEL colocalized	3.691556706409709	0.28481453929419975	0.906742167115509	1.5	0.5	0.5	0.0	0.0	0.0	0.0
PIK3IP1	Coronary atherosclerosis	I9_CORATHER	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.0691167335367644	0.0189798143538556	0.8390414279417545				False	False	4	1	0	NOVEL colocalized	3.683383035907171	0.3443416079654165	0.8390414279417545	1.5	0.5	0.5	0.0	0.0	0.0	0.0
MAPRE3	Pain (limb, back, neck, head abdominally)	PAIN	Miscellaneous, not yet classified endpoints	Other	Immune-cell-enriched	0.8620159943553598	0.0002264847375584	0.9524900643019176				False	False	6	0	0	NOVEL colocalized	3.681482276116033	0.7289922118141157	0.9524900643019176	1.5	0.0	0.5	0.0	0.0	0.0	0.0
IL6ST	Other arthritis (FG)	RHEU_ARTHRITIS_OTH	Rheuma endpoints	Musculoskeletal	Cytokine/Interleukin	2.073557495675644	1.2536684871738123e-06	0.99999860806773	0.9845338839957172	0.8207044026498063	0.0107182612354307	False	False	7	2	0	recovered known axis	3.6803620661954675	1.1803634581277378	0.99999860806773	1.5	1.0	0.5	0.0	0.0	1.5	0.0
FES	Coronary atherosclerosis	I9_CORATHER	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8893360577062895	5.175969257873033e-06	0.1198247055697065				False	True	5	0	0	novel nomination	3.6770263679253583	1.0572016623556515	0.1198247055697065	1.5	0.0	0.5	0.0	0.5	0.0	0.0
MAPRE3	Arthrosis	M13_ARTHROSIS	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	0.8151954767077417	0.00014809124014	0.9077508509162712				False	False	6	0	0	NOVEL colocalized	3.6736449769181405	0.7658941260018695	0.9077508509162712	1.5	0.0	0.5	0.0	0.0	0.0	0.0
CRIM1	Sleep apnoea, including avohilmo	G6_SLEEPAPNO_INCLAVO	VI Diseases of the nervous system (G6_)	Neurological/Psychiatric	Immune-cell-enriched	0.8366784063983621	0.018598724123518	0.823641632364042	0.9615915842980304	0.616308731930773	0.0144659936310202	False	False	4	1	0	NOVEL colocalized	3.6697450018550954	0.3461033694910532	0.823641632364042	1.5	0.5	0.5	0.0	0.0	0.0	0.0
FES	STROKE	C_STROKE	Comorbidities of Diabetes	Metabolic/Endocrine	Immune-cell-enriched	0.9179329057337916	0.0363097730735885	0.87227238814063				False	True	5	0	0	NOVEL colocalized	3.660267681201325	0.2879952930606949	0.87227238814063	1.5	0.0	0.5	0.0	0.5	0.0	0.0
CD226	Chronic lower respiratory diseases	J10_LOWCHRON	X Diseases of the respiratory system (J10_)	Respiratory	CD/Leukocyte surface	0.9359253233827114	0.0247611815554149	0.8385484161555133				False	False	6	1	0	NOVEL colocalized	3.6597941432494396	0.3212457270939262	0.8385484161555133	1.5	0.5	0.5	0.0	0.0	0.0	0.0
IL6ST	Seronegative rheumatoid arthritis	RHEUMA_SERONEG	Rheuma endpoints	Musculoskeletal	Cytokine/Interleukin	3.482267311605716	1.636527508642169e-06	0.999495805543332	0.7785061271631285	0.0334986033679012	0.1270038630869233	False	False	7	2	0	recovered known axis	3.6567111435777306	1.1572153380343986	0.999495805543332	1.5	1.0	0.5	0.0	0.0	1.5	0.0
CD70	Non-follicular lymphoma (controls excluding all cancers)	CD2_NONFOLLICULAR_LYMPHOMA_EXALLC	II Neoplasms from hospital discharges (CD2_)	Neoplasm	CD/Leukocyte surface	0.2038982548626611	1.6678768477549216e-06	0.9989659018521422	0.8755821663922522	0.4140844647016077	0.0303560767575872	False	False	2	1	0	NOVEL colocalized	3.654533105819017	1.1555672039668747	0.9989659018521422	0.5	0.5	0.5	0.0	0.0	0.0	0.0
CTLA4	Graves ophthalmopathy	GRAVES_OPHT	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune checkpoint	0.156109354433388	0.0004416801644178	0.9814712671870276				False	False	7	3	1	recovered known axis	3.652449688026917	0.6709784208398896	0.9814712671870276	1.5	1.5	0.5	0.0	0.0	1.5	0.0
TLR1	Childhood asthma (age<16) (more control exclusions)	ASTHMA_CHILD_EXMORE	Asthma and related endpoints	Respiratory	Immune-cell-enriched	1.2564992065813676	0.0106417343630506	0.2524209995396309	1.7080447690855618	0.1285008972173233	0.0621251011006912	False	True	4	1	0	novel nomination	3.6470185167500833	0.39459751721045244	0.2524209995396309	1.5	0.5	0.5	0.0	0.5	0.0	0.0
PVR	Dementia	F5_DEMENTIA	V Mental and behavioural disorders (F5_)	Neurological/Psychiatric	Immune-cell-enriched	0.5883559376868374	1.8463183889561408e-06	1.1448751386226949e-45	9.121329847917035	0.0	0.0727247089417319	False	False	3	2	0	novel nomination	3.6467386809606492	1.1467386809606492	1.1448751386226949e-45	1.0	1.0	0.5	0.0	0.0	0.0	0.0
HAVCR1	Disorders of lipoprotein metabolism and other lipidaemias	E4_LIPOPROT	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune-cell-enriched	1.5607968990958554	6.685752378701489e-07	0.4088172640358269	0.9988253401500368	0.9465086337462504	4.0395385069471686e-10	False	False	3	1	0	novel nomination	3.6437872065320196	1.2349699424961929	0.4088172640358269	1.0	0.5	0.5	0.0	0.0	0.0	0.0
LTBP3	Hypothyroidism, strict autoimmune	E4_HYTHY_AI_STRICT	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Cytokine/Interleukin	1.09720975046494	0.0243658785233243	0.8139908237423058				False	False	6	1	0	NOVEL colocalized	3.6366344088036153	0.3226435850613096	0.8139908237423058	1.5	0.5	0.5	0.0	0.0	0.0	0.0
TLR4	Migraine, single triptan purchase ok & required. ICD-code if available is included	MIGRAINE_TRIPTAN	Neurological endpoints	Neurological/Psychiatric	Immune-cell-enriched	0.949372785065216	0.0452232718217393	0.8568634082078703				False	False	2	3	1	NOVEL colocalized	3.6257910122949677	0.26892760408709726	0.8568634082078703	0.5	1.5	0.5	0.0	0.0	0.0	0.0
MERTK	Hypertension, essential	I9_HYPTENSESS	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.061862953916733	0.0002799028768259	0.9138535083902236				False	False	3	1	0	NOVEL colocalized	3.6244520359615904	0.7105985275713669	0.9138535083902236	1.0	0.5	0.5	0.0	0.0	0.0	0.0
IL6ST	Systemic connective tissue disorders	M13_SYSTCONNECT	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Cytokine/Interleukin	1.9958850302681013	2.474092376940011e-06	0.9999989868338748	0.946734399158606	0.4091163907167945	0.0139124734295148	False	False	7	2	0	recovered known axis	3.6213158046025526	1.1213168177686779	0.9999989868338748	1.5	1.0	0.5	0.0	0.0	1.5	0.0
JMJD1C	Cholecystectomy	K11_CHOLECYSTECTOMY	XI Diseases of the digestive system (K11_)	Gastrointestinal	Immune-cell-enriched	0.4494499623901606	0.0004416801644178	0.9491898317747984				False	False	4	0	0	NOVEL colocalized	3.620168252614688	0.6709784208398896	0.9491898317747984	1.5	0.0	0.5	0.0	0.0	0.0	0.0
IL4	Pustulosis palmaris et plantaris	L12_PSORI_PUSTUPALM	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	0.2384846248639965	0.0003653560282452	0.930672087247982	5.320779686284234	3.8787517628424695e-05	0.0347453227772926	False	False	5	3	1	recovered known axis	3.6181288317588525	0.6874567445108706	0.930672087247982	1.5	1.5	0.5	0.0	0.0	1.5	0.0
CD226	Systemic connective tissue disorders	M13_SYSTCONNECT	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	CD/Leukocyte surface	0.869237170040243	0.0362186500524905	0.8295757186528897				False	False	6	1	0	NOVEL colocalized	3.617789266816089	0.28821354816319916	0.8295757186528897	1.5	0.5	0.5	0.0	0.0	0.0	0.0
IL6ST	Autoimmune diseases	AUTOIMMUNE	Diseases marked as autimmune origin	Haematological/Immune	Cytokine/Interleukin	1.3255613940106905	2.702179701418257e-06	0.9999985973062908	0.9682228999786746	0.2371119020643135	0.0080998267897948	False	False	7	2	0	recovered known axis	3.61365575185249	1.113657154546199	0.9999985973062908	1.5	1.0	0.5	0.0	0.0	1.5	0.0
LTBP2	Glaucoma	H7_GLAUCOMA	VII Diseases of the eye and adnexa (H7_)	Ophthalmological	Cytokine/Interleukin	0.6674232931893709	1.7642560080875782e-06	0.4550880465894441				False	True	3	1	0	novel nomination	3.605775725573981	1.150687678984537	0.4550880465894441	1.0	0.5	0.0	0.0	0.5	0.0	0.0
PROCR	Arthrosis	M13_ARTHROSIS	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	1.2759997761545323	3.094075329277464e-06	1.9361292960645798e-17				False	False	2	3	1	novel nomination	3.6018938234090836	1.1018938234090834	1.9361292960645798e-17	0.5	1.5	0.5	0.0	0.0	0.0	0.0
ASGR1	Statin medication	RX_STATIN	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.2746120820603792	5.649787717141574e-06	0.0493400517652911	1.4691639597227166	7.0832228971085e-14	0.8164028183810665	True	False	2	1	0	novel nomination	3.5989336257414393	1.0495935739761482	0.0493400517652911	0.5	0.5	0.5	1.0	0.0	0.0	0.0
LTBR	Sarcoidosis	D3_SARCOIDOSIS	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	Haematological/Immune	Cytokine/Interleukin	1.391202658282484	0.0296956589068748	0.7926753978617789	0.935617910696455	0.8981184619074982	0.0193390624498069	False	False	4	1	0	novel nomination	3.598136804635281	0.3054614067735021	0.7926753978617789	1.5	0.5	0.5	0.0	0.0	0.0	0.0
CRIM1	Sleep apnoea	G6_SLEEPAPNO	VI Diseases of the nervous system (G6_)	Neurological/Psychiatric	Immune-cell-enriched	0.8361071400953787	0.0351659270479638	0.8022760257927282	0.9528233136913424	0.5542129685597443	0.0133596123564092	False	False	4	1	0	NOVEL colocalized	3.593051611629061	0.2907755858363329	0.8022760257927282	1.5	0.5	0.5	0.0	0.0	0.0	0.0
IL4	Asthma-related acute respiratory infections	ASTHMA_ACUTE_RESPIRATORY_INFECTIONS	Asthma and related endpoints	Respiratory	Cytokine/Interleukin	0.6887910134258387	0.0011826136241467	3.400821118418047e-09	0.7971200373915621	0.0438482269522642	0.0546285735786076	True	False	5	3	1	recovered known axis	3.585431427815802	0.5854314244149812	3.400821118418047e-09	1.5	1.5	0.5	1.0	0.0	1.5	0.0
PSRC1	Unstable angina pectoris	I9_UAP	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8596044631521627	0.0011000243170171	0.9918018409057344				False	True	3	0	0	NOVEL colocalized	3.583521383759614	0.5917195428538796	0.9918018409057344	1.0	0.0	0.5	0.0	0.5	0.0	0.0
LPL	Pure hyperglyceridaemia	E4_HYPERGLYCER	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune-cell-enriched	0.534017257853841	0.0056277616594056	0.6317943409714208				False	False	2	3	1	novel nomination	3.5817272016906916	0.4499328607192708	0.6317943409714208	0.5	1.5	0.5	0.0	0.0	0.0	0.0
NOMO1	Type 2 diabetes, definitions combined	T2D	Diabetes endpoints	Metabolic/Endocrine	Immune-cell-enriched	1.0969062500032989	0.0020906427087545	0.5352549833119766				False	False	4	1	0	novel nomination	3.5711990196824313	0.5359440363704547	0.5352549833119766	1.5	0.5	0.5	0.0	0.0	0.0	0.0
IL4R	Asthma-related infections	ASTHMA_INFECTIONS	Asthma and related endpoints	Respiratory	Cytokine/Interleukin	0.8328296314353295	0.0014591522109894	0.0013063437525441	0.7379733506391142	0.0001552535700877	0.0525678289163803	True	False	1	3	1	novel nomination	3.5684862242436504	0.5671798804911065	0.0013063437525441	0.0	1.5	0.5	1.0	0.0	0.0	0.0
NOMO1	Type 2 diabetes, wide definition	T2D_WIDE	Diabetes endpoints	Metabolic/Endocrine	Immune-cell-enriched	1.1052292212367674	0.0137957161785333	0.6945826479765906				False	False	4	1	0	novel nomination	3.566633797781051	0.3720511498044604	0.6945826479765906	1.5	0.5	0.5	0.0	0.0	0.0	0.0
TMEM106A	Rotator cuff syndrome	M13_ROTATORCUFF	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	0.8240726809654215	0.0338579059225456	0.7692012704236137				False	True	3	1	0	novel nomination	3.5632692516383555	0.29406798121474165	0.7692012704236137	1.0	0.5	0.5	0.0	0.5	0.0	0.0
MAPRE3	Soft tissue disorders	M13_SOFTTISSUE	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	0.8548435368894298	0.0006974029082933	0.9250648323236046				False	False	6	0	0	NOVEL colocalized	3.5563680814979195	0.6313032491743147	0.9250648323236046	1.5	0.0	0.5	0.0	0.0	0.0	0.0
IL18RAP	Conjunctivitis	H7_CONJUNCTIVITIS	VII Diseases of the eye and adnexa (H7_)	Ophthalmological	Cytokine/Interleukin	0.9440715509592968	5.78175046296324e-06	6.052163239323859e-07				False	False	5	1	0	novel nomination	3.547588736448694	1.0475881312323705	6.052163239323859e-07	1.5	0.5	0.5	0.0	0.0	0.0	0.0
TLR1	Allergic asthma (mode)	ALLERG_ASTHMA	Asthma and related endpoints	Respiratory	Immune-cell-enriched	1.196266789672057	0.0051126346627416	0.5851686391498249	1.0672020884167277	0.805135206585984	0.0750509009077982	False	False	4	1	0	novel nomination	3.5434396871221825	0.4582710479723576	0.5851686391498249	1.5	0.5	0.5	0.0	0.0	0.0	0.0
IL18RAP	Suggestive for eosinophilic asthma	ASTHMA_EOSINOPHIL_SUGG	Comorbidities of Asthma	Respiratory	Cytokine/Interleukin	0.8597010824242423	0.0020828718706951	0.0001326273223883				False	True	5	1	0	novel nomination	3.536400116353636	0.5362674890312478	0.0001326273223883	1.5	0.5	0.5	0.0	0.5	0.0	0.0
IL7R	Dermatitis and eczema	L12_DERMATITISECZEMA	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	1.16323633179165	2.2213895725987405e-08	9.81752280668728e-05	1.0416787115051198	0.0443927704859152	1.2194771067029136e-14	True	False	1	1	0	novel nomination	3.5307732294442236	1.5306750542161565	9.81752280668728e-05	0.0	0.5	0.5	1.0	0.0	0.0	0.0
PROCR	Phlebitis and thrombophlebitis (not including DVT)	I9_PHLETHROM	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.5385678021165029	7.328457522857267e-06	1.546115595212222e-05				False	False	2	3	1	novel nomination	3.5270129461678357	1.0269974850118835	1.546115595212222e-05	0.5	1.5	0.5	0.0	0.0	0.0	0.0
MAPRE3	Pain in joint	JOINTPAIN	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	0.7635837162887821	0.0007889871800688	0.9029944009947084				False	False	6	0	0	NOVEL colocalized	3.523580411676173	0.6205860106814648	0.9029944009947084	1.5	0.0	0.5	0.0	0.0	0.0	0.0
FES	Major coronary heart disease event	I9_CHD	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8904816949537475	1.2775785136506686e-05	0.0330073421947021				False	True	5	0	0	novel nomination	3.5117298223515565	0.9787224801568544	0.0330073421947021	1.5	0.0	0.5	0.0	0.5	0.0	0.0
PROCR	Arthropathies	M13_ARTHROPATHIES	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	1.202337459581193	9.120254827559267e-06	1.5976476302899485e-21				False	False	2	3	1	novel nomination	3.5079986053900907	1.007998605390091	1.5976476302899485e-21	0.5	1.5	0.5	0.0	0.0	0.0	0.0
CTLA4	Graves ophthalmopathy, strict	E4_GRAVES_OPHT_STRICT	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune checkpoint	0.157586065569335	0.0023534248031969	0.9821724005230066				False	False	7	3	1	recovered known axis	3.507832335272017	0.52565993474901	0.9821724005230066	1.5	1.5	0.5	0.0	0.0	1.5	0.0
