olink_id	gene_symbol	protein_name	immune_class	immune_score	cytokine	chemokine	interferon_axis	TNF_axis	complement	coagulation	checkpoint	CD_marker	acute_phase	HLA_antigen	immunoglobulin	soluble_receptor	immune_cell_enriched	immune_source_cells	secreted_to_blood	msigdb_c7_immune_gene	rna_blood_cell_specificity	hpa_disease	hpa_protein_class
2416	SERPING1	Plasma protease C1 inhibitor	Complement/Coagulation	4	0	0	0	0	1	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;Dendritic	1	1	Immune cell enhanced	Disease variant	Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
696	CSF1	Macrophage colony-stimulating factor 1	Cytokine/Interleukin	5	1	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Group enriched	Cancer-related genes	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, RAS pathway related proteins
697	CSF1R	Macrophage colony-stimulating factor 1 receptor	Cytokine/Interleukin	5	1	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte	0	1	Immune cell enhanced	Cancer-related genes, Disease variant, FDA approved drug targets, Neurodegeneration, Proto-oncogene	Cancer-related genes, CD markers, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, RAS pathway related proteins, Transporters
698	CSF2	Granulocyte-macrophage colony-stimulating factor	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	0	1	NK-cell	1	1	Immune cell enriched	Cancer-related genes	Cancer-related genes, Predicted secreted proteins
699	CSF2RA	Granulocyte-macrophage colony-stimulating factor receptor subunit alpha	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	1	1	Immune cell enhanced	Cancer-related genes, Disease variant, FDA approved drug targets	Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Human disease related genes, Predicted membrane proteins, Predicted secreted proteins
700	CSF2RB	Cytokine receptor common subunit beta	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	0	1	Group enriched	FDA approved drug targets	CD markers, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins
701	CSF3	Granulocyte colony-stimulating factor	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells	Cancer-related genes	Cancer-related genes, Plasma proteins, Predicted secreted proteins
702	CSF3R	Granulocyte colony-stimulating factor receptor	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	0	1	Immune cell enriched	Cancer-related genes, Disease variant, FDA approved drug targets	Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins
876	EBI3_IL27	Interleukin-27	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0			
1360	IL10	Interleukin-10	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	1	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, Candidate cardiovascular disease genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1361	IL10RA	Interleukin-10 receptor subunit alpha	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	1	0		0	1	Low immune cell specificity	Disease variant	CD markers, Disease related genes, Human disease related genes, Potential drug targets, Predicted membrane proteins, Transporters
1362	IL10RB	Interleukin-10 receptor subunit beta	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	1	0		0	1	Low immune cell specificity		CD markers, Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters
1363	IL11	Interleukin-11	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells	Cancer-related genes	Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins
1364	IL12A_IL12B	Interleukin-12	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0			
1365	IL12B	Interleukin-12 subunit beta	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells	FDA approved drug targets	Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1366	IL12RB1	Interleukin-12 receptor subunit beta-1	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	1	0		0	1	Low immune cell specificity	Disease variant	CD markers, Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins
1367	IL12RB2	Interleukin-12 receptor subunit beta-2	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	T-cell;NK-cell	0	1	Group enriched		Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins
1368	IL13	Interleukin-13	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells	Cancer-related genes, FDA approved drug targets	Cancer-related genes, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted secreted proteins
1369	IL13RA1	Interleukin-13 receptor subunit alpha-1	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte;Granulocyte;Dendritic	0	1	Group enriched		CD markers, Predicted intracellular proteins, Predicted membrane proteins, Transporters
1370	IL13RA2	Interleukin-13 receptor subunit alpha-2	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	1	0		0	1	Not detected in immune cells	Cancer-related genes	Cancer-related genes, CD markers, Predicted membrane proteins
1371	IL15	Interleukin-15	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Low immune cell specificity	Cancer-related genes	Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins
1372	IL15RA	Interleukin-15 receptor subunit alpha	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	1	0		1	1	Low immune cell specificity		CD markers, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins
1373	IL16	Pro-interleukin-16	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Low immune cell specificity	Cancer-related genes	Cancer-related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1374	IL17A	Interleukin-17A	Cytokine/Interleukin	3	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells	Cancer-related genes, FDA approved drug targets	Cancer-related genes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins
1375	IL17C	Interleukin-17C	Cytokine/Interleukin	3	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells		Predicted secreted proteins
1376	IL17D	Interleukin-17D	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells		Predicted secreted proteins
1377	IL17F	Interleukin-17F	Cytokine/Interleukin	3	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells	Disease variant, FDA approved drug targets	Disease related genes, FDA approved drug targets, Human disease related genes, Predicted secreted proteins
1378	IL17RA	Interleukin-17 receptor A	Cytokine/Interleukin	5	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	1	1	Immune cell enhanced		CD markers, Disease related genes, Human disease related genes, Predicted membrane proteins, Predicted secreted proteins
1379	IL17RB	Interleukin-17 receptor B	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	0	1	Immune cell enhanced		Predicted membrane proteins
1380	IL18	Interleukin-18	Cytokine/Interleukin	5	1	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, Candidate cardiovascular disease genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1381	IL18BP	Interleukin-18-binding protein	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Low immune cell specificity		Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted secreted proteins
1382	IL18R1	Interleukin-18 receptor 1	Cytokine/Interleukin	5	1	0	0	0	0	0	0	0	0	0	0	1	1	NK-cell	0	1	Immune cell enhanced		CD markers, Enzymes, Plasma proteins, Predicted membrane proteins
1383	IL18RAP	Interleukin-18 receptor accessory protein	Cytokine/Interleukin	5	1	0	0	0	0	0	0	0	0	0	0	1	1	NK-cell	0	1	Immune cell enhanced		CD markers, Enzymes, Predicted intracellular proteins, Predicted membrane proteins
1384	IL19	Interleukin-19	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells		Predicted secreted proteins
1385	IL1A	Interleukin-1 alpha	Cytokine/Interleukin	3	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells	Cancer-related genes	Cancer-related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins, Transporters
1386	IL1B	Interleukin-1 beta	Cytokine/Interleukin	5	1	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enriched	Cancer-related genes, FDA approved drug targets	Cancer-related genes, Candidate cardiovascular disease genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins, Transporters
1387	IL1R1	Interleukin-1 receptor type 1	Cytokine/Interleukin	5	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	1	1	Immune cell enhanced	Cancer-related genes, Disease variant, FDA approved drug targets	Cancer-related genes, CD markers, Enzymes, FDA approved drug targets, Human disease related genes, Predicted membrane proteins, Predicted secreted proteins, Transporters
1388	IL1R2	Interleukin-1 receptor type 2	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	1	1	Immune cell enriched	Cancer-related genes	Cancer-related genes, CD markers, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins
1389	IL1RAP	Interleukin-1 receptor accessory protein	Cytokine/Interleukin	5	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	1	1	Group enriched		Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins
1390	IL1RL1	Interleukin-1 receptor-like 1	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	1	1	Group enriched		Candidate cardiovascular disease genes, Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins
1391	IL1RL2	Interleukin-1 receptor-like 2	Cytokine/Interleukin	3	1	0	0	0	0	0	0	0	0	0	0	1	0		0	1	Not detected in immune cells	FDA approved drug targets	Enzymes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins
1392	IL1RN	Interleukin-1 receptor antagonist protein	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte;Granulocyte;Dendritic	1	1	Group enriched	Cancer-related genes	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1393	IL2	Interleukin-2	Cytokine/Interleukin	3	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells	Cancer-related genes, Proto-oncogene	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins
1394	IL20	Interleukin-20	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells		Predicted secreted proteins
1395	IL20RA	Interleukin-20 receptor subunit alpha	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	1	0		0	1	Not detected in immune cells		Predicted intracellular proteins, Predicted membrane proteins
1396	IL20RB	Interleukin-20 receptor subunit beta	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	1	0		0	1	Not detected in immune cells		Predicted membrane proteins
1397	IL21R	Interleukin-21 receptor	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	1	0		0	1	Low immune cell specificity	Cancer-related genes, Disease variant	Cancer-related genes, CD markers, Disease related genes, Human disease related genes, Predicted membrane proteins
1398	IL22	Interleukin-22	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells		Predicted secreted proteins
1399	IL22RA1	Interleukin-22 receptor subunit alpha-1	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	1	0		0	1	Not detected in immune cells		Predicted membrane proteins
1400	IL24	Interleukin-24	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Low immune cell specificity	Cancer-related genes	Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins
1401	IL25	Interleukin-25	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells		Predicted intracellular proteins, Predicted secreted proteins
1402	IL2RA	Interleukin-2 receptor subunit alpha	Cytokine/Interleukin	5	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte;T-cell	0	1	Group enriched	Cancer-related genes, Diabetes mellitus, Disease variant, FDA approved drug targets	Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted membrane proteins
1403	IL2RB	Interleukin-2 receptor subunit beta	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	T-cell;NK-cell	0	1	Group enriched	Cancer-related genes, Disease variant, FDA approved drug targets	Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Human disease related genes, Predicted membrane proteins, Transporters
1404	IL2RG	Cytokine receptor common subunit gamma	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	1	0		0	1	Low immune cell specificity	Cancer-related genes, Disease variant, FDA approved drug targets, SCID	Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins
1405	IL3	Interleukin-3	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells		Predicted secreted proteins
1406	IL31	Interleukin-31	Cytokine/Interleukin	3	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells		Predicted secreted proteins
1407	IL31RA	Interleukin-31 receptor subunit alpha	Cytokine/Interleukin	3	1	0	0	0	0	0	0	0	0	0	0	1	0		0	1	Not detected in immune cells	Amyloidosis, Disease variant	Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins
1408	IL32	Interleukin-32	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	1	1	Immune cell enhanced		Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1409	IL33	Interleukin-33	Cytokine/Interleukin	2	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells		Predicted intracellular proteins, Predicted secreted proteins
1410	IL34	Interleukin-34	Cytokine/Interleukin	5	1	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enriched		Predicted intracellular proteins, Predicted secreted proteins
1411	IL36A	Interleukin-36 alpha	Cytokine/Interleukin	3	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells		Predicted intracellular proteins, Predicted secreted proteins
1412	IL36G	Interleukin-36 gamma	Cytokine/Interleukin	3	1	0	0	0	0	0	0	0	0	0	0	0	0		1	1	Not detected in immune cells		Predicted intracellular proteins, Predicted secreted proteins
1413	IL3RA	Interleukin-3 receptor subunit alpha	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	0	1	Immune cell enriched	FDA approved drug targets	CD markers, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins
1414	IL4	Interleukin-4	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enriched	Cancer-related genes, FDA approved drug targets	Cancer-related genes, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted secreted proteins
1415	IL4R	Interleukin-4 receptor subunit alpha	Cytokine/Interleukin	5	1	0	0	0	0	0	0	0	0	0	0	1	1	B-cell	1	1	Immune cell enhanced	Cancer-related genes, FDA approved drug targets	Cancer-related genes, CD markers, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, Transporters
1416	IL5	Interleukin-5	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	0	1	B-cell	1	1	Immune cell enriched	Cancer-related genes, FDA approved drug targets	Cancer-related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted secreted proteins
1417	IL5RA	Interleukin-5 receptor subunit alpha	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	0	1	Group enriched	FDA approved drug targets	CD markers, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins
1418	IL6	Interleukin-6	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	0	1	B-cell	1	1	Group enriched	Cancer-related genes, FDA approved drug targets	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins
1419	IL6R	Interleukin-6 receptor subunit alpha	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	1	1	Immune cell enhanced	Cancer-related genes, FDA approved drug targets	Cancer-related genes, Candidate cardiovascular disease genes, CD markers, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins
1420	IL6ST	Interleukin-6 receptor subunit beta	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	1	1	T-cell	1	1	Immune cell enhanced	Cancer-related genes, Disease variant	Cancer-related genes, Candidate cardiovascular disease genes, CD markers, Disease related genes, Human disease related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins
1421	IL7	Interleukin-7	Cytokine/Interleukin	4	1	0	0	0	0	0	0	0	0	0	0	0	1	B-cell	1	1	Immune cell enhanced	Cancer-related genes, Disease variant	Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins
